id,observed_on_string,observed_on,time_observed_at,latitude,longitude,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_order_name,taxon_genus_name
24216865,2019/04/28 10:31 PM EDT,2019-04-28,2019-04-29 02:31:00 UTC,25.3873583982,-80.645201195,Hyla cinerea,Green Treefrog,Amphibia,23969,Anura,Hyla
24465061,2019/04/27 8:11 PM UTC,2019-04-27,,25.286991121,-80.7400110837,Anaxyrus terrestris,Southern Toad,Amphibia,64988,Anura,Anaxyrus
24465133,2019-05-02 9:11:52 PM EDT,2019-05-02,2019-05-03 01:11:52 UTC,25.392780304,-80.8006515503,Anaxyrus terrestris,Southern Toad,Amphibia,64988,Anura,Anaxyrus
24474118,2019/04/27 11:07 PM UTC,2019-04-27,,25.286991121,-80.7400110837,Osteopilus septentrionalis,Cuban Tree Frog,Amphibia,24382,Anura,Osteopilus
24633761,2019/05/04 11:02 AM EDT,2019-05-04,2019-05-04 15:02:00 UTC,25.7102401888,-80.7665548247,Anaxyrus terrestris,Southern Toad,Amphibia,64988,Anura,Anaxyrus
24718283,2018/11/06 7:20 PM EST,2018-11-06,2018-11-07 00:20:00 UTC,25.3977777778,-80.6574472222,Anaxyrus terrestris,Southern Toad,Amphibia,64988,Anura,Anaxyrus
24718284,2018/11/06 7:22 PM EST,2018-11-06,2018-11-07 00:22:00 UTC,25.397625,-80.6578972222,Osteopilus septentrionalis,Cuban Tree Frog,Amphibia,24382,Anura,Osteopilus
24812633,2019/05/08 10:29 AM HST,2019-05-08,2019-05-08 20:29:00 UTC,25.7512283333,-80.76654,Lithobates grylio,Pig Frog,Amphibia,65986,Anura,Lithobates
25103380,2019-05-13 11:33:00 PM EDT,2019-05-13,2019-05-14 03:33:00 UTC,25.349395752,-80.82006073,Anaxyrus terrestris,Southern Toad,Amphibia,64988,Anura,Anaxyrus
25103463,2019-05-13 10:01:47 PM EDT,2019-05-13,2019-05-14 02:01:47 UTC,25.1853983923,-80.8935798705,Osteopilus septentrionalis,Cuban Tree Frog,Amphibia,24382,Anura,Osteopilus
25342508,Tue Aug 07 2018 21:12:48 GMT-0400 (EDT),2018-08-07,2018-08-08 01:12:48 UTC,25.3618366667,-80.820525,Lithobates grylio,Pig Frog,Amphibia,65986,Anura,Lithobates
25346198,Thu Oct 04 2018 22:26:33 GMT-0400 (EDT),2018-10-04,2018-10-05 02:26:33 UTC,25.268005,-80.798425,Lithobates sphenocephalus,Southern Leopard Frog,Amphibia,60341,Anura,Lithobates
25423562,Thu Apr 11 2019 20:43:14 GMT-0400 (EDT),2019-04-11,2019-04-12 00:43:14 UTC,25.43645,-80.7137916667,Anaxyrus terrestris,Southern Toad,Amphibia,64988,Anura,Anaxyrus
25424050,Tue Apr 16 2019 21:38:29 GMT-0400 (EDT),2019-04-16,2019-04-17 01:38:29 UTC,25.3287133333,-80.8323966667,Anaxyrus terrestris,Southern Toad,Amphibia,64988,Anura,Anaxyrus
25425689,Mon May 13 2019 23:33:52 GMT-0400 (EDT),2019-05-13,2019-05-14 03:33:52 UTC,25.3492633333,-80.8200216667,Anaxyrus terrestris,Southern Toad,Amphibia,64988,Anura,Anaxyrus
25495883,2019-05-20 11:14:20 PM EDT,2019-05-20,2019-05-21 03:14:20 UTC,25.1869564056,-80.8940124512,Lithobates sphenocephalus,Southern Leopard Frog,Amphibia,60341,Anura,Lithobates
25495907,2019-05-20 11:02:38 PM EDT,2019-05-20,2019-05-21 03:02:38 UTC,25.200843811,-80.8751144409,Lithobates sphenocephalus,Southern Leopard Frog,Amphibia,60341,Anura,Lithobates
25495951,2019-05-20 9:34:17 PM EDT,2019-05-20,2019-05-21 01:34:17 UTC,25.3971652985,-80.7961196899,Anaxyrus terrestris,Southern Toad,Amphibia,64988,Anura,Anaxyrus
25495979,2019-05-20 9:22:11 PM EDT,2019-05-20,2019-05-21 01:22:11 UTC,25.4151821136,-80.7812805176,Anaxyrus terrestris,Southern Toad,Amphibia,64988,Anura,Anaxyrus
25499784,Mon May 20 2019 20:29:26 GMT-0400 (EDT),2019-05-20,2019-05-21 00:29:26 UTC,25.388645,-80.68325,Osteopilus septentrionalis,Cuban Tree Frog,Amphibia,24382,Anura,Osteopilus
25500616,Mon May 20 2019 21:22:01 GMT-0400 (EDT),2019-05-20,2019-05-21 01:22:01 UTC,25.41502,-80.7812116667,Anaxyrus terrestris,Southern Toad,Amphibia,64988,Anura,Anaxyrus
25500686,Mon May 20 2019 21:33:33 GMT-0400 (EDT),2019-05-20,2019-05-21 01:33:33 UTC,25.3971716667,-80.7960966667,Anaxyrus terrestris,Southern Toad,Amphibia,64988,Anura,Anaxyrus
25500799,Mon May 20 2019 23:02:25 GMT-0400 (EDT),2019-05-20,2019-05-21 03:02:25 UTC,25.20065,-80.875,Lithobates sphenocephalus,Southern Leopard Frog,Amphibia,60341,Anura,Lithobates
25728655,2019/05/24 9:38 PM EDT,2019-05-24,2019-05-25 01:38:00 UTC,25.4320066667,-80.7767133333,Lithobates grylio,Pig Frog,Amphibia,65986,Anura,Lithobates
26046375,2017/12/16 6:25 PM CST,2017-12-16,2017-12-17 00:25:00 UTC,25.5872526123,-80.7415698305,Anaxyrus terrestris,Southern Toad,Amphibia,64988,Anura,Anaxyrus
26046378,2017/12/16 8:11 PM CST,2017-12-16,2017-12-17 02:11:00 UTC,25.570979761,-80.7418574694,Anaxyrus terrestris,Southern Toad,Amphibia,64988,Anura,Anaxyrus
26372521,2019-06-03 11:50:36 PM EDT,2019-06-03,2019-06-04 03:50:36 UTC,25.4269008636,-80.772277832,Lithobates grylio,Pig Frog,Amphibia,65986,Anura,Lithobates
26591226,Sat Jun 08 2019 01:18:06 GMT-0400 (EDT),2019-06-08,2019-06-08 05:18:06 UTC,25.2570749502,-80.7955078694,Anaxyrus terrestris,Southern Toad,Amphibia,64988,Anura,Anaxyrus
26690002,2018-09-08 8:34:36 PM EDT,2018-09-08,2018-09-09 00:34:36 UTC,25.1688938141,-80.9095611572,Osteopilus septentrionalis,Cuban Tree Frog,Amphibia,24382,Anura,Osteopilus
26690017,2018-09-08 8:48:08 PM EDT,2018-09-08,2018-09-09 00:48:08 UTC,25.1677322388,-80.9100646973,Osteopilus septentrionalis,Cuban Tree Frog,Amphibia,24382,Anura,Osteopilus
26690250,2018-09-09 8:34:08 PM EDT,2018-09-09,2018-09-10 00:34:08 UTC,25.4355945587,-80.6971740723,Lithobates grylio,Pig Frog,Amphibia,65986,Anura,Lithobates
26722769,Thu May 16 2019 19:59:57 GMT-0400 (EDT),2019-05-16,2019-05-16 23:59:57 UTC,25.2975103572,-80.8542917922,Osteopilus septentrionalis,Cuban Tree Frog,Amphibia,24382,Anura,Osteopilus
26722826,Thu May 16 2019 20:36:49 GMT-0400 (EDT),2019-05-16,2019-05-17 00:36:49 UTC,25.3772383645,-80.8582914283,Anaxyrus terrestris,Southern Toad,Amphibia,64988,Anura,Anaxyrus
26722870,Thu May 16 2019 20:11:45 GMT-0400 (EDT),2019-05-16,2019-05-17 00:11:45 UTC,25.3730642956,-80.8082523009,Anaxyrus terrestris,Southern Toad,Amphibia,64988,Anura,Anaxyrus
26869115,2019-06-11 10:09:02 PM EDT,2019-06-11,2019-06-12 02:09:02 UTC,25.3250314469,-80.8196846768,Lithobates sphenocephalus,Southern Leopard Frog,Amphibia,60341,Anura,Lithobates
26869176,2019-06-11 10:00:56 PM EDT,2019-06-11,2019-06-12 02:00:56 UTC,25.3476581573,-80.8193054199,Lithobates grylio,Pig Frog,Amphibia,65986,Anura,Lithobates
26869281,2019-06-11 9:21:21 PM EDT,2019-06-11,2019-06-12 01:21:21 UTC,25.4440766157,-80.783874169,Lithobates grylio,Pig Frog,Amphibia,65986,Anura,Lithobates
27296308,2015/12/27 1:50 PM MST,2015-12-27,2015-12-27 20:50:00 UTC,25.742731169,-80.5754810515,Gastrophryne carolinensis,Eastern Narrow-mouthed Toad,Amphibia,25078,Anura,Gastrophryne
27444692,2019/06/22 12:01 AM EDT,2019-06-22,2019-06-22 04:01:00 UTC,25.413271,-80.7823410001,Lithobates grylio,Pig Frog,Amphibia,65986,Anura,Lithobates
28150047,2019-07-02 9:06:53 PM EDT,2019-07-02,2019-07-03 01:06:53 UTC,25.4316177368,-80.7639465332,Lithobates grylio,Pig Frog,Amphibia,65986,Anura,Lithobates
28150071,2019-07-02 9:09:53 PM EDT,2019-07-02,2019-07-03 01:09:53 UTC,25.431388855,-80.763885498,Anaxyrus terrestris,Southern Toad,Amphibia,64988,Anura,Anaxyrus
28150234,2019-07-02 9:37:08 PM EDT,2019-07-02,2019-07-03 01:37:08 UTC,25.4409561157,-80.783454895,Hyla cinerea,Green Treefrog,Amphibia,23969,Anura,Hyla
28150265,2019-07-02 10:09:47 PM EDT,2019-07-02,2019-07-03 02:09:47 UTC,25.4346866608,-80.78099823,Lithobates grylio,Pig Frog,Amphibia,65986,Anura,Lithobates
28150338,2019-07-02 9:47:23 PM EDT,2019-07-02,2019-07-03 01:47:23 UTC,25.4413890839,-80.783454895,Lithobates grylio,Pig Frog,Amphibia,65986,Anura,Lithobates
28150749,2019-07-02 10:48:58 PM EDT,2019-07-02,2019-07-03 02:48:58 UTC,25.3781471252,-80.8123397827,Lithobates grylio,Pig Frog,Amphibia,65986,Anura,Lithobates
28150883,2019-07-02 11:06:04 PM EDT,2019-07-02,2019-07-03 03:06:04 UTC,25.3578262329,-80.8209152222,Lithobates sphenocephalus,Southern Leopard Frog,Amphibia,60341,Anura,Lithobates
28190134,2019-04-10 11:07:06,2019-04-10,2019-04-10 15:07:06 UTC,25.656191,-80.766463,Anaxyrus terrestris,Southern Toad,Amphibia,64988,Anura,Anaxyrus
28420543,2017/04/22 7:35 PM CDT,2017-04-22,2017-04-23 00:35:00 UTC,25.3651629404,-80.8697723812,Hyla cinerea,Green Treefrog,Amphibia,23969,Anura,Hyla
28420570,2017/04/22 9:45 PM CDT,2017-04-22,2017-04-23 02:45:00 UTC,25.3515776913,-80.9887053731,Lithobates sphenocephalus,Southern Leopard Frog,Amphibia,60341,Anura,Lithobates
28420573,2017/04/22 9:47 PM CDT,2017-04-22,2017-04-23 02:47:00 UTC,25.2835807969,-80.8820754067,Anaxyrus terrestris,Southern Toad,Amphibia,64988,Anura,Anaxyrus
28420574,2017/04/22 7:34 PM CDT,2017-04-22,2017-04-23 00:34:00 UTC,25.2130790358,-80.8972378187,Hyla squirella,Squirrel Treefrog,Amphibia,23873,Anura,Hyla
28422235,2016/12/02 6:29 PM CST,2016-12-02,2016-12-03 00:29:00 UTC,25.4585051216,-80.6417007101,Lithobates sphenocephalus,Southern Leopard Frog,Amphibia,60341,Anura,Lithobates
28422249,2016/12/02 6:20 PM CST,2016-12-02,2016-12-03 00:20:00 UTC,25.4629666145,-80.6055875142,Lithobates grylio,Pig Frog,Amphibia,65986,Anura,Lithobates
28422261,2016/12/02 7:46 PM CST,2016-12-02,2016-12-03 01:46:00 UTC,25.5125891539,-80.6301711325,Anaxyrus terrestris,Southern Toad,Amphibia,64988,Anura,Anaxyrus
28458348,2016/03/05 9:29 PM CST,2016-03-05,2016-03-06 03:29:00 UTC,25.096918145,-80.92208055,Osteopilus septentrionalis,Cuban Tree Frog,Amphibia,24382,Anura,Osteopilus
28458372,2016/03/05 9:30 PM CST,2016-03-05,2016-03-06 03:30:00 UTC,25.07467229,-80.8316797196,Osteopilus septentrionalis,Cuban Tree Frog,Amphibia,24382,Anura,Osteopilus
28511302,Mon Jul 08 2019 01:51:05 GMT-0400 (EDT),2019-07-08,2019-07-08 05:51:05 UTC,25.38425,-80.8083883333,Lithobates grylio,Pig Frog,Amphibia,65986,Anura,Lithobates
28543023,2015/03/09 9:16 PM CDT,2015-03-09,2015-03-10 02:16:00 UTC,25.2825965457,-80.7014968606,Osteopilus septentrionalis,Cuban Tree Frog,Amphibia,24382,Anura,Osteopilus
28543050,2015/03/10 8:20 PM CDT,2015-03-10,2015-03-11 01:20:00 UTC,25.358139001,-80.6604977758,Lithobates sphenocephalus,Southern Leopard Frog,Amphibia,60341,Anura,Lithobates
28543051,2015/03/10 7:38 PM CDT,2015-03-10,2015-03-11 00:38:00 UTC,25.3033201234,-80.6453862735,Anaxyrus terrestris,Southern Toad,Amphibia,64988,Anura,Anaxyrus
29713384,2019-07-28 12:06:09 AM EDT,2019-07-28,2019-07-28 04:06:09 UTC,25.2210197449,-80.8419647217,Gastrophryne carolinensis,Eastern Narrow-mouthed Toad,Amphibia,25078,Anura,Gastrophryne
29714239,2019-07-27 11:02:13 PM EDT,2019-07-27,2019-07-28 03:02:13 UTC,25.1446366299,-80.9232900292,Anaxyrus terrestris,Southern Toad,Amphibia,64988,Anura,Anaxyrus
29714326,2019-07-27 10:53:49 PM EDT,2019-07-27,2019-07-28 02:53:49 UTC,25.1443538666,-80.9226608276,Anaxyrus terrestris,Southern Toad,Amphibia,64988,Anura,Anaxyrus
29856414,2017/12/30 7:11 PM EST,2017-12-30,2017-12-31 00:11:00 UTC,25.2588222799,-80.7984544874,Lithobates grylio,Pig Frog,Amphibia,65986,Anura,Lithobates
29947565,Sun Dec 16 2018 21:28:59 GMT-0500 (EST),2018-12-16,2018-12-17 02:28:59 UTC,25.4413866667,-80.78347,Lithobates grylio,Pig Frog,Amphibia,65986,Anura,Lithobates
30019839,2019/07/31 10:27 PM EDT,2019-07-31,2019-08-01 02:27:00 UTC,25.3648069999,-80.819405,Lithobates grylio,Pig Frog,Amphibia,65986,Anura,Lithobates
30022837,Thu Jul 25 2019 23:01:18 GMT-0400 (EDT),2019-07-25,2019-07-26 03:01:18 UTC,25.1715216667,-80.9078,Gastrophryne carolinensis,Eastern Narrow-mouthed Toad,Amphibia,25078,Anura,Gastrophryne
30023603,Sun Jul 28 2019 00:06:03 GMT-0400 (EDT),2019-07-28,2019-07-28 04:06:03 UTC,25.2209633333,-80.8419883333,Gastrophryne carolinensis,Eastern Narrow-mouthed Toad,Amphibia,25078,Anura,Gastrophryne
32956184,Tue Sep 17 2019 20:24:30 GMT-0400 (EDT),2019-09-17,2019-09-18 00:24:30 UTC,25.4329166667,-80.74385,Anaxyrus terrestris,Southern Toad,Amphibia,64988,Anura,Anaxyrus
33040173,Wed Sep 18 2019 21:47:55 GMT-0400 (EDT),2019-09-18,2019-09-19 01:47:55 UTC,25.1441195,-80.922875,Gastrophryne carolinensis,Eastern Narrow-mouthed Toad,Amphibia,25078,Anura,Gastrophryne
33040261,Wed Sep 18 2019 21:55:29 GMT-0400 (EDT),2019-09-18,2019-09-19 01:55:29 UTC,25.1443945,-80.922975,Osteopilus septentrionalis,Cuban Tree Frog,Amphibia,24382,Anura,Osteopilus
33205418,2019/09/21 10:09 AM EDT,2019-09-21,2019-09-21 14:09:00 UTC,25.6963888889,-80.6713888889,Hyla cinerea,Green Treefrog,Amphibia,23969,Anura,Hyla
33591229,2019-07-22 9:51:23 PM EDT,2019-07-22,2019-07-23 01:51:23 UTC,25.4268283844,-80.7722244263,Lithobates grylio,Pig Frog,Amphibia,65986,Anura,Lithobates
33591284,2019-07-22 9:44:58 PM EDT,2019-07-22,2019-07-23 01:44:58 UTC,25.4338092804,-80.7534484863,Hyla cinerea,Green Treefrog,Amphibia,23969,Anura,Hyla
33591335,2019-07-22 9:08:11 PM EDT,2019-07-22,2019-07-23 01:08:11 UTC,25.4169216156,-80.6611785889,Lithobates sphenocephalus,Southern Leopard Frog,Amphibia,60341,Anura,Lithobates
33591528,2019-07-22 12:48:04 AM EDT,2019-07-22,2019-07-22 04:48:04 UTC,25.3824615479,-80.6097946167,Anaxyrus terrestris,Southern Toad,Amphibia,64988,Anura,Anaxyrus
33602112,2019-06-23,2019-06-23,,25.3955883548,-80.7215530425,Acris gryllus dorsalis,Florida Cricket Frog,Amphibia,122229,Anura,Acris
33602890,2019-06-23,2019-06-23,,25.418640607,-80.6705575436,Osteopilus septentrionalis,Cuban Tree Frog,Amphibia,24382,Anura,Osteopilus
33669600,Mon Sep 30 2019 10:19:53 GMT-0400 (EDT),2019-09-30,2019-09-30 14:19:53 UTC,25.388695,-80.6825416667,Hyla cinerea,Green Treefrog,Amphibia,23969,Anura,Hyla
33779597,Wed Oct 02 2019 14:33:30 GMT-0400 (EDT),2019-10-02,2019-10-02 18:33:30 UTC,25.3409667133,-80.6429050749,Hyla squirella,Squirrel Treefrog,Amphibia,23873,Anura,Hyla
33897974,2019/07/07 3:15 AM CEST,2019-07-07,2019-07-07 01:15:00 UTC,25.1370983002,-80.9393898519,Gastrophryne carolinensis,Eastern Narrow-mouthed Toad,Amphibia,25078,Anura,Gastrophryne
33908838,2019/07/07 3:16 AM CEST,2019-07-07,2019-07-07 01:16:00 UTC,25.1371055848,-80.9396473439,Osteopilus septentrionalis,Cuban Tree Frog,Amphibia,24382,Anura,Osteopilus
33908839,2019/07/07 3:18 AM CEST,2019-07-07,2019-07-07 01:18:00 UTC,25.1371055848,-80.9396473439,Anaxyrus terrestris,Southern Toad,Amphibia,64988,Anura,Anaxyrus
33908840,2019/07/07 3:19 AM CEST,2019-07-07,2019-07-07 01:19:00 UTC,25.1371055848,-80.9396473439,Osteopilus septentrionalis,Cuban Tree Frog,Amphibia,24382,Anura,Osteopilus
33975791,2019-10-06 1:22:28 PM EDT,2019-10-06,2019-10-06 17:22:28 UTC,25.4249992371,-80.6791687012,Anaxyrus terrestris,Southern Toad,Amphibia,64988,Anura,Anaxyrus
33976072,2019-10-06 11:03:32 AM EDT,2019-10-06,2019-10-06 15:03:32 UTC,25.3816661835,-80.6125030518,Anaxyrus terrestris,Southern Toad,Amphibia,64988,Anura,Anaxyrus
34181984,Fri Oct 04 2019 21:42:19 GMT-0400 (EDT),2019-10-04,2019-10-05 01:42:19 UTC,25.426635897,-80.7204516265,Anaxyrus terrestris,Southern Toad,Amphibia,64988,Anura,Anaxyrus
34473615,2019/10/04 9:20 PM EDT,2019-10-04,2019-10-05 01:20:00 UTC,25.2442702854,-80.7532809356,Anaxyrus terrestris,Southern Toad,Amphibia,64988,Anura,Anaxyrus
34522183,2019/10/09 8:08 PM EDT,2019-10-09,2019-10-10 00:08:00 UTC,25.235180023,-80.9356334608,Lithobates sphenocephalus,Southern Leopard Frog,Amphibia,60341,Anura,Lithobates
34539600,Sun Oct 13 2019 21:22:26 GMT-0400 (EDT),2019-10-13,2019-10-14 01:22:26 UTC,25.37974167,-80.81160833,Lithobates grylio,Pig Frog,Amphibia,65986,Anura,Lithobates
34539872,Mon Oct 14 2019 00:23:07 GMT-0400 (EDT),2019-10-14,2019-10-14 04:23:07 UTC,25.38860333,-80.68315833,Hyla squirella,Squirrel Treefrog,Amphibia,23873,Anura,Hyla
34598994,2019-10-18 10:38:16 PM EDT,2019-10-18,2019-10-19 02:38:16 UTC,25.144203186,-80.9226226807,Lithobates sphenocephalus,Southern Leopard Frog,Amphibia,60341,Anura,Lithobates
34638889,2019/10/10 12:47 AM EDT,2019-10-10,2019-10-10 04:47:00 UTC,25.1371244787,-80.9388895557,Osteopilus septentrionalis,Cuban Tree Frog,Amphibia,24382,Anura,Osteopilus
34667372,Sun Oct 20 2019 19:39:37 GMT-0400 (EDT),2019-10-20,2019-10-20 23:39:37 UTC,25.4168583333,-80.657975,Anaxyrus terrestris,Southern Toad,Amphibia,64988,Anura,Anaxyrus
34717768,2019/10/10 12:59 AM EDT,2019-10-10,2019-10-10 04:59:00 UTC,25.094382931,-80.8495204162,Hyla cinerea,Green Treefrog,Amphibia,23969,Anura,Hyla
34807949,2016/05/19 8:52 PM EDT,2016-05-19,2016-05-20 00:52:00 UTC,25.4167833333,-80.6469033333,Anaxyrus terrestris,Southern Toad,Amphibia,64988,Anura,Anaxyrus
34807950,2016/05/19 8:41 PM EDT,2016-05-19,2016-05-20 00:41:00 UTC,25.4363416667,-80.7143633333,Hyla cinerea,Green Treefrog,Amphibia,23969,Anura,Hyla
34932168,2019-10-26 12:41:25 PM EDT,2019-10-26,2019-10-26 16:41:25 UTC,25.4015464204,-80.6555757299,Osteopilus septentrionalis,Cuban Tree Frog,Amphibia,24382,Anura,Osteopilus
34957403,Sun Oct 27 2019 01:16:44 GMT-0400 (EDT),2019-10-27,2019-10-27 05:16:44 UTC,25.41694667,-80.66173667,Anaxyrus terrestris,Southern Toad,Amphibia,64988,Anura,Anaxyrus
35225915,Sat Nov 02 2019 20:05:58 GMT-0400 (EDT),2019-11-02,2019-11-03 00:05:58 UTC,25.4463883333,-80.7839883333,Anaxyrus terrestris,Southern Toad,Amphibia,64988,Anura,Anaxyrus
35325104,Sat Nov 02 2019 19:54:13 GMT-0400 (EDT),2019-11-02,2019-11-02 23:54:13 UTC,25.16630283,-80.91072,Lithobates sphenocephalus,Southern Leopard Frog,Amphibia,60341,Anura,Lithobates
35398166,Wed Nov 06 2019 21:07:17 GMT-0500 (EST),2019-11-06,2019-11-07 02:07:17 UTC,25.36437,-80.81961167,Lithobates grylio,Pig Frog,Amphibia,65986,Anura,Lithobates
35560564,Sun Nov 10 2019 21:34:01 GMT-0500 (EST),2019-11-10,2019-11-11 02:34:01 UTC,25.35245333,-80.820975,Lithobates grylio,Pig Frog,Amphibia,65986,Anura,Lithobates
35561003,2019/11/06 10:37 PM EST,2019-11-06,2019-11-07 03:37:00 UTC,25.3694303579,-80.8174370709,Lithobates grylio,Pig Frog,Amphibia,65986,Anura,Lithobates
35571753,Sun Nov 10 2019 22:26:54 GMT-0500 (EST),2019-11-10,2019-11-11 03:26:54 UTC,25.14421383,-80.92285333,Hyla cinerea,Green Treefrog,Amphibia,23969,Anura,Hyla
35630933,2019/11/12 11:33 AM EST,2019-11-12,2019-11-12 16:33:00 UTC,25.5791045783,-80.758725891,Anaxyrus terrestris,Southern Toad,Amphibia,64988,Anura,Anaxyrus
35903012,Wed Nov 20 2019 19:30:21 GMT-0500 (EST),2019-11-20,2019-11-21 00:30:21 UTC,25.3884501172,-80.6829693075,Anaxyrus terrestris,Southern Toad,Amphibia,64988,Anura,Anaxyrus
36039799,2019/11/24 11:41 AM EST,2019-11-24,2019-11-24 16:41:00 UTC,25.394386,-80.689003,Anaxyrus quercicus,Oak Toad,Amphibia,64985,Anura,Anaxyrus
36167238,2019/11/25 9:17 AM EST,2019-11-25,2019-11-25 14:17:00 UTC,25.6306166667,-80.7191861111,Siren lacertina,Greater Siren,Amphibia,27864,Caudata,Siren
36274604,2019/12/01 6:10 PM EDT,2019-12-01,2019-12-01 23:10:00 UTC,25.3894608847,-80.657958987,Anaxyrus terrestris,Southern Toad,Amphibia,64988,Anura,Anaxyrus
36274768,2019/12/01 6:17 PM EDT,2019-12-01,2019-12-01 23:17:00 UTC,25.3891402769,-80.6422457006,Anaxyrus terrestris,Southern Toad,Amphibia,64988,Anura,Anaxyrus
36767194,2019/12/16 6:31 AM EST,2019-12-16,2019-12-16 11:31:00 UTC,25.33116,-80.659653,Anaxyrus terrestris,Southern Toad,Amphibia,64988,Anura,Anaxyrus
36823424,Fri Dec 20 2019 19:38:13 GMT-0500 (EST),2019-12-20,2019-12-21 00:38:13 UTC,25.3987,-80.65463333,Anaxyrus terrestris,Southern Toad,Amphibia,64988,Anura,Anaxyrus
36960035,2019/12/23 9:52 AM EST,2019-12-23,2019-12-23 14:52:00 UTC,25.385071,-80.661568,Anaxyrus terrestris,Southern Toad,Amphibia,64988,Anura,Anaxyrus
36960388,2019/12/23 1:27 PM EST,2019-12-23,2019-12-23 18:27:00 UTC,25.384996,-80.658875,Rhinella marina,Cane Toad,Amphibia,553515,Anura,Rhinella
37254564,Fri Jan 03 2020 22:36:47 GMT-0500 (EST),2020-01-03,2020-01-04 03:36:47 UTC,25.2306363825,-80.8261230682,Lithobates sphenocephalus,Southern Leopard Frog,Amphibia,60341,Anura,Lithobates
37254714,Fri Jan 03 2020 23:01:02 GMT-0500 (EST),2020-01-03,2020-01-04 04:01:02 UTC,25.1628451003,-80.9119922296,Lithobates sphenocephalus,Southern Leopard Frog,Amphibia,60341,Anura,Lithobates
37278916,2015/04/28 6:05 AM EDT,2015-04-28,2015-04-28 10:05:00 UTC,25.1359740457,-80.9400037026,Osteopilus septentrionalis,Cuban Tree Frog,Amphibia,24382,Anura,Osteopilus
37372179,2019/11/02 8:35 PM EDT,2019-11-02,2019-11-03 00:35:00 UTC,25.2389283678,-80.8124521182,Lithobates grylio,Pig Frog,Amphibia,65986,Anura,Lithobates
37540810,2020/01/12 6:35 PM EST,2020-01-12,2020-01-12 23:35:00 UTC,25.39735,-80.6578555556,Anaxyrus terrestris,Southern Toad,Amphibia,64988,Anura,Anaxyrus
37541917,2020/01/12 1:22 PM EST,2020-01-12,2020-01-12 18:22:00 UTC,25.3682800488,-80.6629506442,Pseudacris ocularis,Little Grass Frog,Amphibia,24262,Anura,Pseudacris
37559727,Sun Dec 29 2019 03:13:58 GMT-0500 (EST),2019-12-29,2019-12-29 08:13:58 UTC,25.387855,-80.64775,Anaxyrus terrestris,Southern Toad,Amphibia,64988,Anura,Anaxyrus
37576585,2020/01/13 9:47 AM PST,2020-01-13,2020-01-13 17:47:00 UTC,25.401492263,-80.6633843659,Anaxyrus terrestris,Southern Toad,Amphibia,64988,Anura,Anaxyrus
37576885,2020/01/13 8:08 AM PST,2020-01-13,2020-01-13 16:08:00 UTC,25.4015796083,-80.6698192814,Anaxyrus terrestris,Southern Toad,Amphibia,64988,Anura,Anaxyrus
37593733,2020/01/14 11:09 AM PST,2020-01-14,2020-01-14 19:09:00 UTC,25.4030810473,-80.6601782464,Anaxyrus terrestris,Southern Toad,Amphibia,64988,Anura,Anaxyrus
37641806,Wed Jan 15 2020 20:22:07 GMT-0500 (EST),2020-01-15,2020-01-16 01:22:07 UTC,25.367995,-80.81816167,Lithobates grylio,Pig Frog,Amphibia,65986,Anura,Lithobates
37678382,Thu Jan 16 2020 18:25:22 GMT-0500 (EST),2020-01-16,2020-01-16 23:25:22 UTC,25.333210794,-80.6501784686,Hyla squirella,Squirrel Treefrog,Amphibia,23873,Anura,Hyla
37699914,2009/11/07 8:43 PM CST,2009-11-07,2009-11-08 02:43:00 UTC,25.4325061281,-80.7779315162,Anaxyrus terrestris,Southern Toad,Amphibia,64988,Anura,Anaxyrus
37699926,2009/11/07 9:40 PM CST,2009-11-07,2009-11-08 03:40:00 UTC,25.233674283,-80.8211759381,Osteopilus septentrionalis,Cuban Tree Frog,Amphibia,24382,Anura,Osteopilus
37699936,2012/12/15 6:49 PM CST,2012-12-15,2012-12-16 00:49:00 UTC,25.3134457975,-80.7983403331,Lithobates grylio,Pig Frog,Amphibia,65986,Anura,Lithobates
37699940,2012/12/17 8:47 PM CST,2012-12-17,2012-12-18 02:47:00 UTC,25.3953386655,-80.58401338,Eleutherodactylus planirostris,Greenhouse Frog,Amphibia,22631,Anura,Eleutherodactylus
37788638,2020/01/13 10:19 PM EST,2020-01-13,2020-01-14 03:19:00 UTC,25.2341716667,-80.8203916667,Gastrophryne carolinensis,Eastern Narrow-mouthed Toad,Amphibia,25078,Anura,Gastrophryne
37789694,2020/01/13 10:05 PM EST,2020-01-13,2020-01-14 03:05:00 UTC,25.2511216667,-80.7985416667,Lithobates grylio,Pig Frog,Amphibia,65986,Anura,Lithobates
37832948,2020/01/19 12:43 PM EST,2020-01-19,2020-01-19 17:43:00 UTC,25.3673274186,-80.6634107546,Hyla squirella,Squirrel Treefrog,Amphibia,23873,Anura,Hyla
38016806,2020/01/26 9:50 AM EST,2020-01-26,2020-01-26 14:50:00 UTC,25.3736565,-80.6546566667,Hyla cinerea,Green Treefrog,Amphibia,23969,Anura,Hyla
38162166,2019-10-20 8:17:19 AM EDT,2019-10-20,2019-10-20 12:17:19 UTC,25.3451547253,-80.8178386465,Lithobates sphenocephalus,Southern Leopard Frog,Amphibia,60341,Anura,Lithobates
